1829C | Graph Coloring (easy version),https://codeforces.com/problemset/problem/1792/F1,"combinatorics,dp,graphs"
1829B | Divisors and Table,https://codeforces.com/problemset/problem/1792/E,"brute force,dfs and similar,dp,number theory"
1829A | Fixed Prefix Permutations,https://codeforces.com/problemset/problem/1792/D,"binary search,bitmasks,data structures,hashing,math,sortings"
1828B | Min Max Sort,https://codeforces.com/problemset/problem/1792/C,"binary search,brute force,greedy,math,two pointers"
1828A | Stand-up Comedian,https://codeforces.com/problemset/problem/1792/B,"greedy,math"
1827F | GamingForces,https://codeforces.com/problemset/problem/1792/A,"greedy,sortings"
1827E | Teleporters (Hard Version),https://codeforces.com/problemset/problem/1791/G2,"binary search,greedy,sortings"
1827D | Teleporters (Easy Version),https://codeforces.com/problemset/problem/1791/G1,"greedy,sortings"
1827C | Range Update Point Query,https://codeforces.com/problemset/problem/1791/F,"binary search,brute force,data structures"
1827B2 | Negatives and Positives,https://codeforces.com/problemset/problem/1791/E,"dp,greedy,sortings"
1827B1 | Distinct Split,https://codeforces.com/problemset/problem/1791/D,"brute force,greedy,strings"
1827A | Prepend and Append,https://codeforces.com/problemset/problem/1791/C,"implementation,two pointers"
1826F | Following Directions,https://codeforces.com/problemset/problem/1791/B,"geometry,implementation"
1826E | Codeforces Checking,https://codeforces.com/problemset/problem/1791/A,"implementation,strings"
1826D | Tokens on Graph,https://codeforces.com/problemset/problem/1790/G,"constructive algorithms,dfs and similar,graphs,shortest paths"
1826C | Timofey and Black-White Tree,https://codeforces.com/problemset/problem/1790/F,"brute force,dfs and similar,divide and conquer,graphs,greedy,math,shortest paths,trees"
1826B | Vlad and a Pair of Numbers,https://codeforces.com/problemset/problem/1790/E,"bitmasks,constructive algorithms"
1826A | Matryoshkas,https://codeforces.com/problemset/problem/1790/D,"data structures,greedy,sortings"
1825B | Premutation,https://codeforces.com/problemset/problem/1790/C,"brute force,implementation,math"
1825A | Taisia and Dice,https://codeforces.com/problemset/problem/1790/B,"greedy,greedy,math"
1824E | Polycarp and the Day of Pi,https://codeforces.com/problemset/problem/1790/A,"implementation,math,strings"
1843F2 | Serval and Brain Power,https://codeforces.com/problemset/problem/1789/F,"bitmasks,brute force,dp,greedy,implementation,strings"
1843F1 | Serval and Music Game,https://codeforces.com/problemset/problem/1789/E,"brute force,dp,implementation,math,number theory"
1843E | Serval and Shift-Shift-Shift,https://codeforces.com/problemset/problem/1789/D,"bitmasks,brute force,constructive algorithms,implementation"
1843D | Serval and Toxel's Arrays,https://codeforces.com/problemset/problem/1789/C,"combinatorics,dp,implementation,math"
1843C | Serval and Inversion Magic,https://codeforces.com/problemset/problem/1789/B,"brute force,implementation,strings,two pointers"
1843B | Serval and Mocha's Array,https://codeforces.com/problemset/problem/1789/A,"brute force,math,number theory"
"1843A | XOR, Tree, and Queries",https://codeforces.com/problemset/problem/1788/F,"bitmasks,constructive algorithms,dfs and similar,dsu,graphs,greedy,implementation,trees"
1841F | Sum Over Zero,https://codeforces.com/problemset/problem/1788/E,"data structures,dfs and similar,dp"
1841E | Moving Dots,https://codeforces.com/problemset/problem/1788/D,"binary search,brute force,combinatorics,math,two pointers"
1841D | Matching Numbers,https://codeforces.com/problemset/problem/1788/C,"constructive algorithms,greedy,math"
1841C | Sum of Two Numbers,https://codeforces.com/problemset/problem/1788/B,"constructive algorithms,greedy,implementation,math,probabilities"
1841B | One and Two,https://codeforces.com/problemset/problem/1788/A,"brute force,implementation,math"
1841A | Treasure Hunt,https://codeforces.com/problemset/problem/1787/I,"data structures,divide and conquer,two pointers"
1840G2 | Codeforces Scoreboard,https://codeforces.com/problemset/problem/1787/H,"binary search,data structures,dp,geometry"
1840G1 | Colorful Tree Again,https://codeforces.com/problemset/problem/1787/G,"brute force,data structures,trees"
1840F | Inverse Transformation,https://codeforces.com/problemset/problem/1787/F,"constructive algorithms,implementation,math"
1840E | The Harmonization of XOR,https://codeforces.com/problemset/problem/1787/E,"bitmasks,constructive algorithms,greedy,math"
1840D | Game on Axis,https://codeforces.com/problemset/problem/1787/D,"combinatorics,dfs and similar,dsu,graphs,implementation"
1840C | Remove the Bracket,https://codeforces.com/problemset/problem/1787/C,"dp,greedy,math"
1840B | Number Factorization,https://codeforces.com/problemset/problem/1787/B,"greedy,math,number theory"
1840A | Exponential Equation,https://codeforces.com/problemset/problem/1787/A,"constructive algorithms,math"
1839E | Cake Assembly Line,https://codeforces.com/problemset/problem/1786/B,"brute force,sortings"
1839D | Alternating Deck (hard version),https://codeforces.com/problemset/problem/1786/A2,implementation
1839C | Non-alternating Deck (easy version),https://codeforces.com/problemset/problem/1786/A1,implementation
1839B | Minimums or Medians,https://codeforces.com/problemset/problem/1784/F,
1839B | Infinite Game,https://codeforces.com/problemset/problem/1784/E,"brute force,combinatorics,dp,games,probabilities"
1839A | Wooden Spoon,https://codeforces.com/problemset/problem/1784/D,"combinatorics,dp"
1838F | Monsters (hard version),https://codeforces.com/problemset/problem/1784/C,"data structures,greedy"
1838E | Letter Exchange,https://codeforces.com/problemset/problem/1784/B,constructive algorithms
1838D | Monsters (easy version),https://codeforces.com/problemset/problem/1784/A,"brute force,greedy"
1838C | Weighed Tree Radius,https://codeforces.com/problemset/problem/1783/G,"data structures,divide and conquer,implementation,trees"
1838B | Double Sort II,https://codeforces.com/problemset/problem/1783/F,"dfs and similar,flows,graph matchings,graphs"
1838A | Game of the Year,https://codeforces.com/problemset/problem/1783/E,"brute force,data structures,math,number theory"
1837F | Different Arrays,https://codeforces.com/problemset/problem/1783/D,"brute force,dp,implementation"
1837E | Yet Another Tournament,https://codeforces.com/problemset/problem/1783/C,"binary search,greedy,sortings"
1837D | Matrix of Differences,https://codeforces.com/problemset/problem/1783/B,"constructive algorithms,math"
1837C | Make it Beautiful,https://codeforces.com/problemset/problem/1783/A,"constructive algorithms,math,sortings"
1837B | Window Signals (hard version),https://codeforces.com/problemset/problem/1781/H2,
1837B | Window Signals (easy version),https://codeforces.com/problemset/problem/1781/H1,
1837B | Diverse Coloring,https://codeforces.com/problemset/problem/1781/G,"constructive algorithms,trees"
1837A | Bracket Insertion,https://codeforces.com/problemset/problem/1781/F,"combinatorics,dp,math,trees"
1836B | Rectangle Shrinking,https://codeforces.com/problemset/problem/1781/E,"binary search,brute force,data structures,greedy,implementation,two pointers"
1836A | Many Perfect Squares,https://codeforces.com/problemset/problem/1781/D,"brute force,math,number theory"
1835F | Equal Frequencies,https://codeforces.com/problemset/problem/1781/C,"brute force,constructive algorithms,greedy,implementation,sortings,strings"
1835E | Going to the Cinema,https://codeforces.com/problemset/problem/1781/B,"brute force,greedy,sortings"
1835D | Parallel Projection,https://codeforces.com/problemset/problem/1781/A,"geometry,math"
1835C | Delicious Dessert,https://codeforces.com/problemset/problem/1780/G,"binary search,dsu,hashing,math,number theory,string suffix structures"
1835B | Three Chairs,https://codeforces.com/problemset/problem/1780/F,"bitmasks,brute force,combinatorics,data structures,dp,number theory,sortings"
1835A | Josuke and Complete Graph,https://codeforces.com/problemset/problem/1780/E,"binary search,brute force,data structures,math,number theory"
1834F | Bit Guessing Game,https://codeforces.com/problemset/problem/1780/D,"binary search,bitmasks,constructive algorithms,interactive"
1834E | GCD Partition,https://codeforces.com/problemset/problem/1780/B,"brute force,greedy,math,number theory"
1834D | Hayato and School,https://codeforces.com/problemset/problem/1780/A,"constructive algorithms,greedy"
1834C | Olympic Team Building,https://codeforces.com/problemset/problem/1779/H,"brute force,meet-in-the-middle"
1834B | The Game of the Century,https://codeforces.com/problemset/problem/1779/G,"constructive algorithms,graphs,shortest paths"
1834A | Xorcerer's Stones,https://codeforces.com/problemset/problem/1779/F,"bitmasks,constructive algorithms,dp,trees"
1833G | Anya's Simultaneous Exhibition,https://codeforces.com/problemset/problem/1779/E,"constructive algorithms,graphs,greedy,interactive,sortings"
1833F | Boris and His Amazing Haircut,https://codeforces.com/problemset/problem/1779/D,"constructive algorithms,data structures,dp,dsu,greedy,sortings"
1833E | Least Prefix Sum,https://codeforces.com/problemset/problem/1779/C,"data structures,greedy"
1833D | MKnez's ConstructiveForces Task,https://codeforces.com/problemset/problem/1779/B,"constructive algorithms,math"
1833C | Hall of Fame,https://codeforces.com/problemset/problem/1779/A,"constructive algorithms,greedy,strings"
1833B | Maximizing Root,https://codeforces.com/problemset/problem/1778/F,"dfs and similar,dp,graphs,math,number theory,trees"
1833A | The Tree Has Fallen!,https://codeforces.com/problemset/problem/1778/E,"bitmasks,dfs and similar,math,trees"
1832F | Flexible String Revisit,https://codeforces.com/problemset/problem/1778/D,"combinatorics,dp,math,probabilities"
1832E | Flexible String,https://codeforces.com/problemset/problem/1778/C,"bitmasks,brute force,strings"
1832D2 | The Forbidden Permutation,https://codeforces.com/problemset/problem/1778/B,"greedy,math"
1832D1 | Flip Flop Sum,https://codeforces.com/problemset/problem/1778/A,"greedy,implementation"
1832C | Comfortably Numb,https://codeforces.com/problemset/problem/1777/F,"bitmasks,data structures,divide and conquer,strings,trees"
1832B | Edge Reverse,https://codeforces.com/problemset/problem/1777/E,"binary search,dfs and similar,graphs,trees"
1832A | Score of a Tree,https://codeforces.com/problemset/problem/1777/D,"bitmasks,combinatorics,dfs and similar,dp,math,probabilities,trees"
1831B | Quiz Master,https://codeforces.com/problemset/problem/1777/C,"binary search,math,number theory,sortings,two pointers"
1831A | Emordnilap,https://codeforces.com/problemset/problem/1777/B,"combinatorics,greedy,math"
1830F | Everybody Likes Good Arrays!,https://codeforces.com/problemset/problem/1777/A,"greedy,math"
1830E | Count Permutations,https://codeforces.com/problemset/problem/1776/N,math
1830D | Parmigiana With Seafood,https://codeforces.com/problemset/problem/1776/M,"binary search,dp,greedy,trees"
1830C | Controllers,https://codeforces.com/problemset/problem/1776/L,"binary search,math"
1830B | Uniform Chemistry,https://codeforces.com/problemset/problem/1776/K,"dp,math"
1830A | Italian Data Centers,https://codeforces.com/problemset/problem/1776/J,"graphs,shortest paths"
1829H | Spinach Pizza,https://codeforces.com/problemset/problem/1776/I,"games,geometry,greedy,interactive"
1829G | Beppa and SwerChat,https://codeforces.com/problemset/problem/1776/H,two pointers
1829F | Another Wine Tasting Event,https://codeforces.com/problemset/problem/1776/G,"combinatorics,constructive algorithms,math,strings"
1829E | Train Splitting,https://codeforces.com/problemset/problem/1776/F,"constructive algorithms,graphs,greedy"
1829D | Crossing the Railways,https://codeforces.com/problemset/problem/1776/E,"data structures,dp"
1829C | Teamwork,https://codeforces.com/problemset/problem/1776/D,"constructive algorithms,greedy,math"
1829B | Library game,https://codeforces.com/problemset/problem/1776/C,"games,greedy,interactive,sortings"
1829A | Vittorio Plays with LEGO Bricks,https://codeforces.com/problemset/problem/1776/B,"dp,geometry"
1828B | Walking Boy,https://codeforces.com/problemset/problem/1776/A,greedy
1828A | Laboratory on Pluto,https://codeforces.com/problemset/problem/1775/F,"constructive algorithms,dp,greedy,math"
1827F | The Human Equation,https://codeforces.com/problemset/problem/1775/E,"greedy,implementation"
1827E | Friendly Spiders,https://codeforces.com/problemset/problem/1775/D,"dfs and similar,graphs,math,number theory,shortest paths"
1827D | Interesting Sequence,https://codeforces.com/problemset/problem/1775/C,"bitmasks,math"
1827C | Gardener and the Array,https://codeforces.com/problemset/problem/1775/B,"bitmasks,constructive algorithms"
1827B2 | Gardener and the Capybaras (hard version),https://codeforces.com/problemset/problem/1775/A2,"constructive algorithms,greedy"
1827B1 | Gardener and the Capybaras (easy version),https://codeforces.com/problemset/problem/1775/A1,"brute force,constructive algorithms,implementation"
1827A | Maximum Permutation,https://codeforces.com/problemset/problem/1774/H,constructive algorithms
1826F | Segment Covering,https://codeforces.com/problemset/problem/1774/G,"brute force,combinatorics,constructive algorithms,data structures,dp,trees"
